Side,Instrument,Price (BTC),Price (USD),Mark Price (BTC),IV (%),Size,Entry Value,Underlying Price,Expiration Date,Strike Price,Option Type,Entry Date,BlockTrade IDs,BlockTrade Count,Combo ID,ComboTrade IDs,Trade ID
SELL,BTC-15APR25-85000-C,0.014,1183.62,0.01371536,58.12,0.1,118.36,84544.49,15-Apr-25,85000.0,Call,2025-04-13 13:01,,,,,361264821
SELL,BTC-15APR25-85000-C,0.0125,1053.09,0.01233145,58.54,5.2,5476.07,84246.86,15-Apr-25,85000.0,Call,2025-04-13 13:25,,,,,361267599
SELL,BTC-15APR25-85000-C,0.0125,1053.09,0.01233145,58.54,0.1,105.31,84246.86,15-Apr-25,85000.0,Call,2025-04-13 13:25,,,,,361267600
SELL,BTC-15APR25-85000-C,0.0125,1053.1,0.01233951,58.52,0.1,105.31,84248.29,15-Apr-25,85000.0,Call,2025-04-13 13:25,,,,,361267601
SELL,BTC-15APR25-85000-C,0.0125,1053.1,0.01233951,58.52,0.1,105.31,84248.29,15-Apr-25,85000.0,Call,2025-04-13 13:25,,,,,361267602
SELL,BTC-15APR25-85000-C,0.0125,1053.1,0.01233951,58.52,0.1,105.31,84248.29,15-Apr-25,85000.0,Call,2025-04-13 13:25,,,,,361267603
SELL,BTC-15APR25-85000-C,0.0125,1052.84,0.0123104,58.76,7.0,7369.88,84227.14,15-Apr-25,85000.0,Call,2025-04-13 13:26,,,,,361268334
SELL,BTC-15APR25-85000-C,0.0125,1052.84,0.0123104,58.76,7.0,7369.88,84227.14,15-Apr-25,85000.0,Call,2025-04-13 13:26,,,,,361268335
SELL,BTC-15APR25-85000-C,0.0125,1052.84,0.0123104,58.76,5.0,5264.2,84227.14,15-Apr-25,85000.0,Call,2025-04-13 13:26,,,,,361268341
SELL,BTC-15APR25-85000-C,0.0125,1052.84,0.0123104,58.76,0.1,105.28,84227.14,15-Apr-25,85000.0,Call,2025-04-13 13:26,,,,,361268342
SELL,BTC-15APR25-85000-C,0.0125,1052.84,0.0123104,58.76,0.8,842.27,84227.14,15-Apr-25,85000.0,Call,2025-04-13 13:26,,,,,361268343
BUY,BTC-15APR25-85000-C,0.012,1008.81,0.01150595,59.86,7.0,7061.67,84067.62,15-Apr-25,85000.0,Call,2025-04-13 13:30,,,,,361268958
BUY,BTC-15APR25-85000-C,0.012,1008.81,0.01150595,59.86,0.1,100.88,84067.62,15-Apr-25,85000.0,Call,2025-04-13 13:30,,,,,361268959
BUY,BTC-15APR25-85000-C,0.012,1008.81,0.01150595,59.86,0.1,100.88,84067.62,15-Apr-25,85000.0,Call,2025-04-13 13:30,,,,,361268960
BUY,BTC-15APR25-85000-C,0.012,1008.81,0.01150595,59.86,0.9,907.93,84067.62,15-Apr-25,85000.0,Call,2025-04-13 13:30,,,,,361268961
BUY,BTC-15APR25-85000-C,0.012,1008.81,0.01150595,59.86,2.3,2320.26,84067.62,15-Apr-25,85000.0,Call,2025-04-13 13:30,,,,,361268962
BUY,BTC-15APR25-85000-C,0.012,1008.81,0.01150595,59.86,7.3,7364.31,84067.62,15-Apr-25,85000.0,Call,2025-04-13 13:30,,,,,361268963
BUY,BTC-15APR25-85000-C,0.012,1008.81,0.01150595,59.86,5.8,5851.1,84067.62,15-Apr-25,85000.0,Call,2025-04-13 13:30,,,,,361268964
BUY,BTC-15APR25-85000-C,0.012,1008.81,0.01150595,59.86,6.5,6557.26,84067.62,15-Apr-25,85000.0,Call,2025-04-13 13:30,,,,,361268965
BUY,BTC-15APR25-85000-C,0.012,1008.64,0.01158333,60.17,7.0,7060.48,84053.53,15-Apr-25,85000.0,Call,2025-04-13 13:37,,,,,361269502
BUY,BTC-15APR25-85000-C,0.012,1008.64,0.01158333,60.17,3.0,3025.92,84053.53,15-Apr-25,85000.0,Call,2025-04-13 13:37,,,,,361269503
BUY,BTC-15APR25-85000-C,0.012,1007.6,0.011209,61.76,7.3,7355.48,83966.39,15-Apr-25,85000.0,Call,2025-04-13 13:40,,,,,361269986
BUY,BTC-15APR25-85000-C,0.012,1007.6,0.011209,61.76,0.1,100.76,83966.39,15-Apr-25,85000.0,Call,2025-04-13 13:40,,,,,361269987
BUY,BTC-15APR25-85000-C,0.012,1007.6,0.011209,61.76,1.0,1007.6,83966.39,15-Apr-25,85000.0,Call,2025-04-13 13:40,,,,,361269988
BUY,BTC-15APR25-85000-C,0.012,1007.6,0.011209,61.76,19.6,19748.96,83966.39,15-Apr-25,85000.0,Call,2025-04-13 13:40,,,,,361269989
BUY,BTC-15APR25-85000-C,0.0115,964.05,0.01070829,62.23,3.3,3181.36,83830.27,15-Apr-25,85000.0,Call,2025-04-13 13:42,,,,,361270647
BUY,BTC-15APR25-85000-C,0.0115,964.05,0.01070829,62.23,1.0,964.05,83830.27,15-Apr-25,85000.0,Call,2025-04-13 13:42,,,,,361270648
BUY,BTC-15APR25-85000-C,0.0115,964.05,0.01070829,62.23,0.1,96.4,83830.27,15-Apr-25,85000.0,Call,2025-04-13 13:42,,,,,361270649
BUY,BTC-15APR25-85000-C,0.0115,964.05,0.01070829,62.23,7.4,7133.97,83830.27,15-Apr-25,85000.0,Call,2025-04-13 13:42,,,,,361270650
BUY,BTC-15APR25-85000-C,0.0115,964.05,0.01070829,62.23,2.2,2120.91,83830.27,15-Apr-25,85000.0,Call,2025-04-13 13:42,,,,,361270651
SELL,BTC-15APR25-85000-C,0.0105,878.8,0.01032816,60.89,0.1,87.88,83695.14,15-Apr-25,85000.0,Call,2025-04-13 14:03,,,,,361274911
SELL,BTC-15APR25-85000-C,0.012,1009.01,0.01204023,60.5,0.1,100.9,84084.05,15-Apr-25,85000.0,Call,2025-04-13 14:41,,,,,361279736
BUY,BTC-15APR25-85000-C,0.0115,965.88,0.01134437,60.55,0.1,96.59,83989.84,15-Apr-25,85000.0,Call,2025-04-13 15:02,,,,,361281545
BUY,BTC-15APR25-85000-C,0.01,837.84,0.01031098,58.78,0.1,83.78,83783.5,15-Apr-25,85000.0,Call,2025-04-13 15:28,,,,,361283634
BUY,BTC-15APR25-85000-C,0.0095,795.1,0.00963206,58.52,3.6,2862.36,83694.45,15-Apr-25,85000.0,Call,2025-04-13 15:42,,,,,361284762
BUY,BTC-15APR25-85000-C,0.0115,965.81,0.0107503,61.78,0.5,482.9,83983.41,15-Apr-25,85000.0,Call,2025-04-13 16:04,,,,,361285917
SELL,BTC-15APR25-85000-C,0.0115,966.7,0.01117232,60.23,0.1,96.67,84060.93,15-Apr-25,85000.0,Call,2025-04-13 16:05,,,,,361286256
SELL,BTC-15APR25-85000-C,0.0115,967.85,0.01142568,59.17,0.1,96.79,84161.03,15-Apr-25,85000.0,Call,2025-04-13 16:42,,,,,361290238
SELL,BTC-15APR25-85000-C,0.0115,967.85,0.01142568,59.17,0.1,96.79,84161.03,15-Apr-25,85000.0,Call,2025-04-13 16:42,,,,,361290239
BUY,BTC-15APR25-85000-C,0.0115,967.84,0.01145467,59.17,0.3,290.35,84160.06,15-Apr-25,85000.0,Call,2025-04-13 16:42,,,,,361290251
SELL,BTC-15APR25-85000-C,0.011,925.67,0.0114132,57.38,0.5,462.84,84151.7,15-Apr-25,85000.0,Call,2025-04-13 16:45,,,,,361290317
BUY,BTC-15APR25-85000-C,0.0115,968.08,0.01152971,59.03,0.2,193.62,84180.63,15-Apr-25,85000.0,Call,2025-04-13 16:45,,,,,361290344
BUY,BTC-15APR25-85000-C,0.0115,968.08,0.01152971,59.03,0.2,193.62,84180.63,15-Apr-25,85000.0,Call,2025-04-13 16:45,,,,,361290345
BUY,BTC-15APR25-85000-C,0.0115,968.25,0.0116037,58.38,0.1,96.82,84195.42,15-Apr-25,85000.0,Call,2025-04-13 16:46,,,,,361290357
BUY,BTC-15APR25-85000-C,0.0115,968.07,0.01154335,58.67,0.2,193.61,84180.08,15-Apr-25,85000.0,Call,2025-04-13 16:47,,,,,361290416
BUY,BTC-15APR25-85000-C,0.0115,968.16,0.01157969,58.53,0.1,96.82,84187.61,15-Apr-25,85000.0,Call,2025-04-13 16:47,,,,,361290419
SELL,BTC-15APR25-85000-C,0.011,925.46,0.011258,57.68,0.2,185.09,84132.62,15-Apr-25,85000.0,Call,2025-04-13 16:51,,,,,361290618
SELL,BTC-15APR25-85000-C,0.0135,1140.79,0.01322797,60.42,0.1,114.08,84502.91,15-Apr-25,85000.0,Call,2025-04-13 17:16,,,,,361292565
SELL,BTC-15APR25-85000-C,0.0155,1316.31,0.01556841,59.14,0.1,131.63,84923.38,15-Apr-25,85000.0,Call,2025-04-13 17:20,,,,,361293628
SELL,BTC-15APR25-85000-C,0.0155,1316.31,0.01556841,59.14,0.1,131.63,84923.38,15-Apr-25,85000.0,Call,2025-04-13 17:20,,,,,361293629
SELL,BTC-15APR25-85000-C,0.0155,1316.31,0.01556841,59.14,0.1,131.63,84923.38,15-Apr-25,85000.0,Call,2025-04-13 17:20,,,,,361293633
BUY,BTC-15APR25-85000-C,0.0135,1140.83,0.01358401,61.89,0.5,570.42,84506.16,15-Apr-25,85000.0,Call,2025-04-13 19:13,,,,,361303650
SELL,BTC-15APR25-85000-C,0.012,1009.46,0.01185174,64.05,0.1,100.95,84121.88,15-Apr-25,85000.0,Call,2025-04-13 19:37,,,,,361305893
SELL,BTC-15APR25-85000-C,0.012,1009.46,0.01185174,64.05,0.1,100.95,84121.88,15-Apr-25,85000.0,Call,2025-04-13 19:37,,,,,361305894
SELL,BTC-15APR25-85000-C,0.012,1009.46,0.01185174,64.05,0.1,100.95,84121.88,15-Apr-25,85000.0,Call,2025-04-13 19:37,,,,,361305901
SELL,BTC-15APR25-85000-C,0.012,1009.17,0.01177256,64.05,0.7,706.42,84097.14,15-Apr-25,85000.0,Call,2025-04-13 19:37,,,,,361305932
SELL,BTC-15APR25-85000-C,0.0115,966.07,0.01129541,64.2,1.0,966.07,84006.47,15-Apr-25,85000.0,Call,2025-04-13 19:39,,,,,361306480
BUY,BTC-15APR25-85000-C,0.0085,706.55,0.00834642,68.08,1.2,847.86,83122.97,15-Apr-25,85000.0,Call,2025-04-13 19:42,,,,,361311343
BUY,BTC-15APR25-85000-C,0.0085,706.58,0.00845095,68.08,0.1,70.66,83127.33,15-Apr-25,85000.0,Call,2025-04-13 19:42,,,,,361311378
BUY,BTC-15APR25-85000-C,0.009,749.73,0.00910034,66.28,6.8,5098.16,83303.22,15-Apr-25,85000.0,Call,2025-04-13 19:43,,,,,361311808
BUY,BTC-15APR25-85000-C,0.009,749.73,0.00910034,66.28,3.2,2399.14,83303.22,15-Apr-25,85000.0,Call,2025-04-13 19:43,,,,,361311809
SELL,BTC-15APR25-85000-C,0.0105,879.84,0.01080479,64.39,0.5,439.92,83793.95,15-Apr-25,85000.0,Call,2025-04-13 20:01,,,,,361316314
SELL,BTC-15APR25-85000-C,0.0125,1051.12,0.01222766,67.2,0.1,105.11,84089.86,15-Apr-25,85000.0,Call,2025-04-13 20:09,,,,,361318078
BUY,BTC-15APR25-85000-C,0.008,664.31,0.00763063,67.61,3.0,1992.93,83038.38,15-Apr-25,85000.0,Call,2025-04-13 21:07,,,,,361330529
BUY,BTC-15APR25-85000-C,0.008,664.31,0.00763063,67.61,0.7,465.02,83038.38,15-Apr-25,85000.0,Call,2025-04-13 21:07,,,,,361330530
BUY,BTC-15APR25-85000-C,0.008,664.31,0.00763063,67.61,3.0,1992.93,83038.38,15-Apr-25,85000.0,Call,2025-04-13 21:07,,,,,361330531
BUY,BTC-15APR25-85000-C,0.008,664.31,0.00763063,67.61,6.7,4450.88,83038.38,15-Apr-25,85000.0,Call,2025-04-13 21:07,,,,,361330532
SELL,BTC-15APR25-85000-C,0.0085,709.67,0.00871494,64.67,0.1,70.97,83490.7,15-Apr-25,85000.0,Call,2025-04-13 23:23,,,,,361354993
SELL,BTC-15APR25-85000-C,0.0095,796.1,0.00970397,64.16,1.0,796.1,83799.58,15-Apr-25,85000.0,Call,2025-04-14 00:07,,,,,361362249
SELL,BTC-15APR25-85000-C,0.0095,796.22,0.00973911,64.0,1.0,796.22,83813.14,15-Apr-25,85000.0,Call,2025-04-14 00:07,,,,,361362277
BUY,BTC-15APR25-85000-C,0.0115,968.95,0.01137683,64.05,5.8,5619.91,84256.79,15-Apr-25,85000.0,Call,2025-04-14 00:18,,,,,361365510
SELL,BTC-15APR25-85000-C,0.0105,886.17,0.01079897,58.21,0.4,354.47,84397.17,15-Apr-25,85000.0,Call,2025-04-14 01:40,,,,,361392959
BUY,BTC-15APR25-85000-C,0.0105,885.6,0.01050769,59.41,15.0,13284.0,84342.42,15-Apr-25,85000.0,Call,2025-04-14 01:43,BLOCK-192842,4.0,,,361393122
SELL,BTC-15APR25-85000-C,0.0125,1059.49,0.01252039,59.43,0.1,105.95,84759.06,15-Apr-25,85000.0,Call,2025-04-14 02:28,,,,,361400517
BUY,BTC-15APR25-85000-C,0.016,1364.36,0.01571019,62.35,0.1,136.44,85272.72,15-Apr-25,85000.0,Call,2025-04-14 02:32,,,,,361402548
BUY,BTC-15APR25-85000-C,0.0155,1321.3,0.01548661,61.75,0.1,132.13,85245.47,15-Apr-25,85000.0,Call,2025-04-14 02:50,,,,,361408374
SELL,BTC-15APR25-85000-C,0.0135,1148.59,0.01439442,55.97,0.5,574.29,85080.41,15-Apr-25,85000.0,Call,2025-04-14 03:00,,,,,361410150
BUY,BTC-15APR25-85000-C,0.0135,1146.92,0.01348783,59.71,0.1,114.69,84957.26,15-Apr-25,85000.0,Call,2025-04-14 03:10,,,,,361412024
SELL,BTC-15APR25-85000-C,0.012,1017.25,0.01241569,57.78,0.5,508.62,84770.94,15-Apr-25,85000.0,Call,2025-04-14 03:12,,,,,361412635
SELL,BTC-15APR25-85000-C,0.012,1016.46,0.0118771,59.56,0.1,101.65,84705.3,15-Apr-25,85000.0,Call,2025-04-14 03:37,,,,,361416308
SELL,BTC-15APR25-85000-C,0.0115,973.26,0.01132956,59.26,0.1,97.33,84631.35,15-Apr-25,85000.0,Call,2025-04-14 04:03,,,,,361418251
SELL,BTC-15APR25-85000-C,0.012,1017.71,0.01197833,57.86,0.5,508.86,84808.77,15-Apr-25,85000.0,Call,2025-04-14 04:32,,,,,361420245
BUY,BTC-15APR25-85000-C,0.013,1104.15,0.01257678,59.43,0.1,110.42,84934.28,15-Apr-25,85000.0,Call,2025-04-14 04:40,,,,,361420785
BUY,BTC-15APR25-85000-C,0.0115,974.89,0.01158821,56.92,0.2,194.98,84772.96,15-Apr-25,85000.0,Call,2025-04-14 05:06,,,,,361422697
SELL,BTC-15APR25-85000-C,0.01,845.09,0.00994571,57.68,0.1,84.51,84508.97,15-Apr-25,85000.0,Call,2025-04-14 06:02,,,,,361426248
SELL,BTC-15APR25-85000-C,0.0095,801.51,0.00923838,58.51,1.0,801.51,84369.8,15-Apr-25,85000.0,Call,2025-04-14 06:06,,,,,361426633
SELL,BTC-15APR25-85000-C,0.0095,801.76,0.00942811,58.07,1.0,801.76,84396.21,15-Apr-25,85000.0,Call,2025-04-14 06:11,,,,,361427170
BUY,BTC-15APR25-85000-C,0.0105,888.2,0.01010976,59.01,2.0,1776.4,84590.37,15-Apr-25,85000.0,Call,2025-04-14 06:46,,,,,361428775
BUY,BTC-15APR25-85000-C,0.0105,888.2,0.01010976,59.01,3.1,2753.42,84590.37,15-Apr-25,85000.0,Call,2025-04-14 06:46,,,,,361428776
BUY,BTC-15APR25-85000-C,0.0105,888.2,0.01010976,59.01,0.9,799.38,84590.37,15-Apr-25,85000.0,Call,2025-04-14 06:46,,,,,361428777
SELL,BTC-15APR25-85000-C,0.01,845.79,0.01008423,57.13,1.5,1268.68,84579.31,15-Apr-25,85000.0,Call,2025-04-14 06:57,,,,,361429370
SELL,BTC-15APR25-85000-C,0.01,845.79,0.01008423,57.13,3.0,2537.37,84579.31,15-Apr-25,85000.0,Call,2025-04-14 06:57,,,,,361429371
BUY,BTC-15APR25-85000-C,0.01,845.79,0.01008423,57.13,4.8,4059.79,84579.31,15-Apr-25,85000.0,Call,2025-04-14 06:57,,,,,361429372
BUY,BTC-15APR25-85000-C,0.01,845.79,0.01008423,57.13,0.1,84.58,84579.31,15-Apr-25,85000.0,Call,2025-04-14 06:57,,,,,361429373
BUY,BTC-15APR25-85000-C,0.01,845.8,0.01007622,57.1,0.6,507.48,84580.04,15-Apr-25,85000.0,Call,2025-04-14 06:58,,,,,361429401
BUY,BTC-15APR25-85000-P,0.023,1932.3,0.02251641,60.61,0.6,1159.38,84013.19,15-Apr-25,85000.0,Put,2025-04-13 13:40,,,,,361269860
BUY,BTC-15APR25-85000-P,0.025,2095.14,0.02431626,62.21,0.1,209.51,83805.62,15-Apr-25,85000.0,Put,2025-04-13 13:43,,,,,361270881
BUY,BTC-15APR25-85000-P,0.026,2175.56,0.02552787,62.12,0.1,217.56,83675.48,15-Apr-25,85000.0,Put,2025-04-13 13:51,,,,,361272353
BUY,BTC-15APR25-85000-P,0.026,2175.56,0.02552787,62.12,0.3,652.67,83675.48,15-Apr-25,85000.0,Put,2025-04-13 13:51,,,,,361272360
BUY,BTC-15APR25-85000-P,0.0265,2214.78,0.02623177,61.47,0.2,442.96,83576.76,15-Apr-25,85000.0,Put,2025-04-13 13:57,,,,,361273172
BUY,BTC-15APR25-85000-P,0.0265,2214.78,0.02623177,61.47,0.1,221.48,83576.76,15-Apr-25,85000.0,Put,2025-04-13 13:57,,,,,361273173
BUY,BTC-15APR25-85000-P,0.0265,2214.78,0.02623177,61.47,0.1,221.48,83576.76,15-Apr-25,85000.0,Put,2025-04-13 13:57,,,,,361273174
BUY,BTC-15APR25-85000-P,0.027,2254.35,0.0269031,60.72,0.1,225.44,83494.55,15-Apr-25,85000.0,Put,2025-04-13 13:57,,,,,361273529
SELL,BTC-15APR25-85000-P,0.022,1849.12,0.02245766,58.31,0.4,739.65,84050.8,15-Apr-25,85000.0,Put,2025-04-13 14:59,,,,,361281306
BUY,BTC-15APR25-85000-P,0.0235,1969.06,0.02390235,57.11,0.1,196.91,83789.79,15-Apr-25,85000.0,Put,2025-04-13 15:57,,,,,361285354
BUY,BTC-15APR25-85000-P,0.0235,1969.03,0.02391346,57.07,0.1,196.9,83788.54,15-Apr-25,85000.0,Put,2025-04-13 15:58,,,,,361285355
SELL,BTC-15APR25-85000-P,0.0215,1807.72,0.02174963,58.34,0.1,180.77,84079.96,15-Apr-25,85000.0,Put,2025-04-13 16:09,,,,,361286606
BUY,BTC-15APR25-85000-P,0.021,1769.36,0.02033292,61.26,0.2,353.87,84255.01,15-Apr-25,85000.0,Put,2025-04-13 16:39,,,,,361290066
BUY,BTC-15APR25-85000-P,0.021,1767.26,0.02103494,58.67,0.1,176.73,84155.05,15-Apr-25,85000.0,Put,2025-04-13 16:48,,,,,361290503
BUY,BTC-15APR25-85000-P,0.025,2094.98,0.02443367,65.83,0.1,209.5,83799.4,15-Apr-25,85000.0,Put,2025-04-13 19:39,,,,,361306919
SELL,BTC-15APR25-85000-P,0.03,2494.73,0.02998196,66.01,0.1,249.47,83157.59,15-Apr-25,85000.0,Put,2025-04-13 21:11,,,,,361331908
SELL,BTC-15APR25-85000-P,0.026,2172.44,0.02613252,64.69,2.2,4779.37,83555.51,15-Apr-25,85000.0,Put,2025-04-13 23:29,,,,,361355199
SELL,BTC-15APR25-85000-P,0.019,1601.48,0.02000689,59.23,0.1,160.15,84288.47,15-Apr-25,85000.0,Put,2025-04-14 00:18,,,,,361365526
SELL,BTC-15APR25-85000-P,0.015,1273.92,0.01578836,59.1,0.1,127.39,84927.86,15-Apr-25,85000.0,Put,2025-04-14 00:22,,,,,361368410
BUY,BTC-15APR25-85000-P,0.0166,1406.29,0.01662504,63.05,0.1,140.63,84716.44,15-Apr-25,85000.0,Put,2025-04-14 00:37,,,BTC-PCAL-16APR25_15APR25-85000,361379833,361379835
BUY,BTC-15APR25-85000-P,0.016,1356.27,0.01623967,61.41,0.1,135.63,84766.6,15-Apr-25,85000.0,Put,2025-04-14 00:43,,,,,361384933
BUY,BTC-15APR25-85000-P,0.0168,1422.61,0.01669601,63.49,0.1,142.26,84679.35,15-Apr-25,85000.0,Put,2025-04-14 00:45,,,BTC-PCAL-16APR25_15APR25-85000,361385558,361385560
BUY,BTC-15APR25-85000-P,0.017,1437.02,0.01714579,59.62,0.1,143.7,84530.49,15-Apr-25,85000.0,Put,2025-04-14 01:08,,,,,361390247
BUY,BTC-15APR25-85000-P,0.018,1519.25,0.01793983,60.24,1.0,1519.25,84402.9,15-Apr-25,85000.0,Put,2025-04-14 01:13,,,,,361390687
BUY,BTC-15APR25-85000-P,0.0175,1477.64,0.01775935,58.81,0.8,1182.11,84436.79,15-Apr-25,85000.0,Put,2025-04-14 01:13,,,,,361390706
BUY,BTC-15APR25-85000-P,0.0175,1477.64,0.01775935,58.81,3.2,4728.45,84436.79,15-Apr-25,85000.0,Put,2025-04-14 01:13,,,,,361390707
BUY,BTC-15APR25-85000-P,0.018,1518.73,0.01806159,59.65,1.0,1518.73,84373.95,15-Apr-25,85000.0,Put,2025-04-14 01:16,,,,,361390973
BUY,BTC-15APR25-85000-P,0.018,1518.63,0.0181491,59.11,1.6,2429.81,84368.26,15-Apr-25,85000.0,Put,2025-04-14 01:16,,,,,361390988
BUY,BTC-15APR25-85000-P,0.018,1518.63,0.0181491,59.11,0.1,151.86,84368.26,15-Apr-25,85000.0,Put,2025-04-14 01:16,,,,,361390989
BUY,BTC-15APR25-85000-P,0.018,1518.63,0.01814884,59.11,0.2,303.73,84368.26,15-Apr-25,85000.0,Put,2025-04-14 01:16,,,,,361390990
BUY,BTC-15APR25-85000-P,0.018,1518.53,0.01818364,58.97,0.1,151.85,84363.01,15-Apr-25,85000.0,Put,2025-04-14 01:16,,,,,361390997
BUY,BTC-15APR25-85000-P,0.018,1518.53,0.01818364,58.97,0.1,151.85,84363.01,15-Apr-25,85000.0,Put,2025-04-14 01:16,,,,,361390998
BUY,BTC-15APR25-85000-P,0.018,1518.53,0.01818364,58.97,0.6,911.12,84363.01,15-Apr-25,85000.0,Put,2025-04-14 01:16,,,,,361390999
BUY,BTC-15APR25-85000-P,0.018,1518.44,0.01821318,58.83,0.1,151.84,84357.57,15-Apr-25,85000.0,Put,2025-04-14 01:16,,,,,361391007
BUY,BTC-15APR25-85000-P,0.018,1518.44,0.01821318,58.83,0.5,759.22,84357.57,15-Apr-25,85000.0,Put,2025-04-14 01:16,,,,,361391008
BUY,BTC-15APR25-85000-P,0.0185,1559.34,0.01867222,59.05,0.4,623.74,84288.63,15-Apr-25,85000.0,Put,2025-04-14 01:17,,,,,361391077
BUY,BTC-15APR25-85000-P,0.0125,1065.04,0.0126088,60.51,0.4,426.02,85202.96,15-Apr-25,85000.0,Put,2025-04-14 02:50,,,,,361408415
BUY,BTC-15APR25-85000-P,0.0125,1065.0,0.01267765,59.83,1.1,1171.5,85199.98,15-Apr-25,85000.0,Put,2025-04-14 02:50,,,,,361408423
BUY,BTC-15APR25-85000-P,0.0125,1065.0,0.01267765,59.83,0.1,106.5,85199.98,15-Apr-25,85000.0,Put,2025-04-14 02:50,,,,,361408424
BUY,BTC-15APR25-85000-P,0.0125,1065.01,0.01268317,59.79,0.3,319.5,85200.94,15-Apr-25,85000.0,Put,2025-04-14 02:50,,,,,361408429
BUY,BTC-15APR25-85000-P,0.0125,1064.72,0.01260077,59.49,3.1,3300.63,85177.84,15-Apr-25,85000.0,Put,2025-04-14 02:55,,,,,361409077
BUY,BTC-15APR25-85000-P,0.0142,1205.62,0.01423459,59.68,0.1,120.56,84902.96,15-Apr-25,85000.0,Put,2025-04-14 03:02,,,BTC-PCAL-16APR25_15APR25-85000,361410965,361410966
BUY,BTC-15APR25-85000-P,0.014,1188.92,0.01407407,59.55,0.1,118.89,84922.78,15-Apr-25,85000.0,Put,2025-04-14 03:03,,,BTC-PCAL-16APR25_15APR25-85000,361411076,361411077
BUY,BTC-15APR25-85000-P,0.014,1189.67,0.0137256,60.94,0.1,118.97,84976.23,15-Apr-25,85000.0,Put,2025-04-14 03:07,,,,,361411372
BUY,BTC-15APR25-85000-P,0.0145,1230.89,0.01400972,61.79,2.0,2461.78,84889.13,15-Apr-25,85000.0,Put,2025-04-14 03:10,,,,,361412258
BUY,BTC-15APR25-85000-P,0.0151,1279.51,0.01514494,59.36,0.1,127.95,84735.9,15-Apr-25,85000.0,Put,2025-04-14 03:14,,,BTC-PCAL-16APR25_15APR25-85000,361413026,361413027
BUY,BTC-15APR25-85000-P,0.0147,1246.52,0.01470117,59.47,0.1,124.65,84797.14,15-Apr-25,85000.0,Put,2025-04-14 03:20,,,BTC-PCAL-16APR25_15APR25-85000,361413928,361413930
BUY,BTC-15APR25-85000-P,0.0153,1295.75,0.01535411,59.21,0.1,129.58,84689.27,15-Apr-25,85000.0,Put,2025-04-14 03:29,,,BTC-PCAL-16APR25_15APR25-85000,361415564,361415565
BUY,BTC-15APR25-85000-P,0.0154,1303.76,0.01548709,58.95,0.1,130.38,84659.98,15-Apr-25,85000.0,Put,2025-04-14 03:30,,,BTC-PCAL-16APR25_15APR25-85000,361415845,361415847
BUY,BTC-15APR25-85000-P,0.0149,1262.46,0.01492839,58.94,10.0,12624.6,84728.97,15-Apr-25,85000.0,Put,2025-04-14 03:33,,,BTC-PCAL-16APR25_15APR25-85000,361416055,361416057
BUY,BTC-15APR25-85000-P,0.0149,1262.46,0.01496541,58.88,10.0,12624.6,84728.6,15-Apr-25,85000.0,Put,2025-04-14 03:33,,,BTC-PCAL-16APR25_15APR25-85000,361416061,361416063
BUY,BTC-15APR25-85000-P,0.015,1270.61,0.01507166,59.31,10.0,12706.1,84707.65,15-Apr-25,85000.0,Put,2025-04-14 03:33,,,BTC-PCAL-16APR25_15APR25-85000,361416075,361416077
BUY,BTC-15APR25-85000-P,0.015,1269.73,0.01519178,57.56,0.1,126.97,84648.65,15-Apr-25,85000.0,Put,2025-04-14 04:05,,,,,361418341
BUY,BTC-15APR25-85000-P,0.015,1269.73,0.01519178,57.56,0.2,253.95,84648.65,15-Apr-25,85000.0,Put,2025-04-14 04:05,,,,,361418343
BUY,BTC-15APR25-85000-P,0.0145,1229.02,0.01424049,58.86,0.5,614.51,84760.22,15-Apr-25,85000.0,Put,2025-04-14 04:34,,,,,361420377
BUY,BTC-15APR25-85000-P,0.014,1186.61,0.01398653,58.05,0.1,118.66,84757.7,15-Apr-25,85000.0,Put,2025-04-14 05:06,,,,,361422698
BUY,BTC-15APR25-85000-P,0.0155,1309.16,0.01577747,56.16,0.3,392.75,84461.95,15-Apr-25,85000.0,Put,2025-04-14 06:04,,,,,361426331
BUY,BTC-15APR25-85000-P,0.016,1351.18,0.0158915,58.18,0.2,270.24,84448.67,15-Apr-25,85000.0,Put,2025-04-14 06:16,,,,,361427384
SELL,BTC-15APR25-86000-C,0.0085,718.25,0.0088583,52.71,0.3,215.48,84500.28,15-Apr-25,86000.0,Call,2025-04-13 08:39,,,,,361240454
SELL,BTC-15APR25-86000-C,0.0095,804.09,0.00921734,54.53,0.1,80.41,84641.18,15-Apr-25,86000.0,Call,2025-04-13 09:03,,,,,361242095
SELL,BTC-15APR25-86000-C,0.01,848.56,0.00984359,53.79,0.1,84.86,84856.22,15-Apr-25,86000.0,Call,2025-04-13 10:05,,,,,361246734
SELL,BTC-15APR25-86000-C,0.008,676.59,0.00847161,50.7,0.1,67.66,84573.55,15-Apr-25,86000.0,Call,2025-04-13 10:33,,,,,361248385
SELL,BTC-15APR25-86000-C,0.008,676.59,0.00847389,50.7,0.1,67.66,84573.55,15-Apr-25,86000.0,Call,2025-04-13 10:33,,,,,361248386
SELL,BTC-15APR25-86000-C,0.008,675.41,0.00782901,53.34,0.1,67.54,84426.83,15-Apr-25,86000.0,Call,2025-04-13 11:31,,,,,361251742
